Timestamp,Noureddine_Rojbani_TS03_soil_moisture_10cm,Noureddine_Rojbani_TS01_solar_radiation,Noureddine_Rojbani_TS01_temperature,Noureddine_Rojbani_TS032_water_flow,Noureddine_Rojbani_TS02_cumulative_rainfall,Noureddine_Rojbani_TS01_wind_speed,Noureddine_Rojbani_TS01_air_humidity,Noureddine_Rojbani_TS08_soil_moisture_30cm,Noureddine_Rojbani_TS02_rain_intensity,Noureddine_Rojbani_TS07_soil_moisture_20cm,Noureddine_Rojbani_TS06_soil_moisture_10cm,Noureddine_Rojbani_TS05_soil_moisture_30cm
2024-10-30T14:00:01,,,,NaN,205.6,0.8,60.4,NaN,NaN,NaN,NaN,NaN
2024-10-30T14:30:00,,,,287,NaN,NaN,NaN,23.3,0,22.8,22.6,22.9
2024-10-30T14:30:01,,,,NaN,205.6,0.56,63.7,NaN,NaN,NaN,NaN,NaN
2024-10-30T15:00:00,,,,287,NaN,NaN,NaN,23.3,0,22.9,22.7,22.9
2024-10-30T15:00:01,,,,NaN,205.6,0.44,68.5,NaN,NaN,NaN,NaN,NaN
2024-10-30T15:30:00,,,,287,NaN,NaN,NaN,23.3,0,22.9,22.9,22.9
2024-10-30T15:30:01,,,,NaN,205.6,0.78,75.9,NaN,NaN,NaN,NaN,NaN
2024-10-30T16:00:00,,,,287,NaN,NaN,NaN,23.3,0,23,23,22.9
2024-10-30T16:00:01,,,,NaN,205.6,0.07,81,NaN,NaN,NaN,NaN,NaN
2024-10-30T16:30:00,,,,287,NaN,NaN,NaN,23.3,0,23,23.2,22.9
2024-10-30T16:30:01,,,,NaN,205.6,0.11,84.4,NaN,NaN,NaN,NaN,NaN
2024-10-30T17:00:00,,,,287,NaN,NaN,NaN,23.3,0,23.1,23.4,22.9
2024-10-30T17:00:01,,,,NaN,205.6,0.26,87.6,NaN,NaN,NaN,NaN,NaN
2024-10-30T17:30:00,,,,287,NaN,NaN,NaN,23.3,0,23.2,23.8,22.9
2024-10-30T17:30:01,,,,NaN,205.6,0.05,89.7,NaN,NaN,NaN,NaN,NaN
2024-10-30T18:00:00,,,,287,NaN,NaN,NaN,23.3,0,23.3,24,22.9
2024-10-30T18:00:01,,,,NaN,205.6,0.23,89.5,NaN,NaN,NaN,NaN,NaN
2024-10-30T18:30:00,,,,287,NaN,NaN,NaN,23.3,0,23.4,24.1,22.9
2024-10-30T18:30:01,,,,NaN,205.6,0.68,87.7,NaN,NaN,NaN,NaN,NaN
2024-10-30T19:00:00,,,,287,NaN,NaN,NaN,23.4,0,23.5,24.2,22.9
2024-10-30T19:00:01,,,,NaN,205.6,0.21,87.4,NaN,NaN,NaN,NaN,NaN
2024-10-30T19:30:00,,,,287,NaN,NaN,NaN,23.4,0,23.6,24.3,22.9
2024-10-30T19:30:01,,,,NaN,205.6,0.88,87.9,NaN,NaN,NaN,NaN,NaN
2024-10-30T20:00:00,,,,287,NaN,NaN,NaN,23.4,0,23.7,24.3,23
2024-10-30T20:00:01,,,,NaN,205.6,0.2,88.5,NaN,NaN,NaN,NaN,NaN
2024-10-30T20:30:00,,,,287,NaN,NaN,NaN,23.5,0,23.7,24.3,23
2024-10-30T20:30:01,,,,NaN,205.6,0.18,89.3,NaN,NaN,NaN,NaN,NaN
2024-10-30T21:00:00,,,,287,NaN,NaN,NaN,23.5,0,23.8,24.3,23
2024-10-30T21:00:01,,,,NaN,205.6,0.52,90.2,NaN,NaN,NaN,NaN,NaN
2024-10-30T21:30:00,,,,287,NaN,NaN,NaN,23.5,0,23.8,24.2,23
2024-10-30T21:30:01,,,,NaN,205.6,0.57,90.9,NaN,NaN,NaN,NaN,NaN
2024-10-30T22:00:00,,,,287,NaN,NaN,NaN,23.6,0,23.9,24.2,23
2024-10-30T22:00:01,,,,NaN,205.6,0.3,91.5,NaN,NaN,NaN,NaN,NaN
2024-10-30T22:30:00,,,,287,NaN,NaN,NaN,23.6,0,23.9,24.1,23.1
2024-10-30T22:30:01,,,,NaN,205.6,0.37,93.7,NaN,NaN,NaN,NaN,NaN
2024-10-30T23:00:00,,,,287,NaN,NaN,NaN,23.6,0,23.9,24.1,23.1
2024-10-30T23:00:01,,,,NaN,205.6,0.3,95,NaN,NaN,NaN,NaN,NaN
2024-10-30T23:30:00,,,,287,NaN,NaN,NaN,23.6,0,23.9,24,23.1
2024-10-30T23:30:01,,,,NaN,205.6,0.3,95.9,NaN,NaN,NaN,NaN,NaN
2024-10-31T00:00:00,,,,287,NaN,NaN,NaN,23.7,0,23.9,24,23.1
2024-10-31T00:00:01,,,,NaN,205.6,0.16,96.5,NaN,NaN,NaN,NaN,NaN
2024-10-31T00:30:00,,,,287,NaN,NaN,NaN,23.7,0,23.9,23.9,23.1
2024-10-31T00:30:01,,,,NaN,205.6,0.13,96.9,NaN,NaN,NaN,NaN,NaN
2024-10-31T01:00:00,,,,287,NaN,NaN,NaN,23.7,0,23.9,23.8,23.1
2024-10-31T01:00:01,,,,NaN,205.6,0.32,97.4,NaN,NaN,NaN,NaN,NaN
2024-10-31T01:30:00,,,,287,NaN,NaN,NaN,23.7,0,23.9,23.8,23.2
2024-10-31T01:30:01,,,,NaN,205.6,0.5,98,NaN,NaN,NaN,NaN,NaN
2024-10-31T02:00:00,,,,287,NaN,NaN,NaN,23.7,0,23.8,23.7,23.2
2024-10-31T02:00:01,,,,NaN,205.6,0.26,98.4,NaN,NaN,NaN,NaN,NaN
2024-10-31T03:00:00,,,,287,NaN,NaN,NaN,23.8,0,23.8,23.6,23.2
2024-10-31T03:00:01,,,,NaN,205.6,0.11,98.6,NaN,NaN,NaN,NaN,NaN
2024-10-31T03:30:00,,,,287,NaN,NaN,NaN,23.8,0,23.8,23.6,23.2
2024-10-31T03:30:01,,,,NaN,205.6,0.69,98.6,NaN,NaN,NaN,NaN,NaN
2024-10-31T04:00:00,,,,287,NaN,NaN,NaN,23.8,0,23.8,23.5,23.2
2024-10-31T04:00:01,,,,NaN,205.6,0.51,98.7,NaN,NaN,NaN,NaN,NaN
2024-10-31T04:30:00,,,,287,NaN,NaN,NaN,23.8,0,23.7,23.5,23.2
2024-10-31T04:30:01,,,,NaN,205.6,0.49,98.6,NaN,NaN,NaN,NaN,NaN
2024-10-31T05:00:00,,,,287,NaN,NaN,NaN,23.8,0,23.7,23.4,23.2
2024-10-31T05:00:01,,,,NaN,205.6,0.86,97.6,NaN,NaN,NaN,NaN,NaN
2024-10-31T05:30:00,,,,287,NaN,NaN,NaN,23.8,0,23.7,23.4,23.2
2024-10-31T05:30:01,,,,,,,,NaN,NaN,NaN,NaN,NaN
2024-10-31T06:00:00,,,,,,,,23.8,0,23.7,23.3,23.2
2024-10-31T06:00:01,,,,,,,,NaN,NaN,NaN,NaN,NaN
2024-10-31T06:30:00,,,,,,,,23.8,0,23.6,23.2,23.2
2024-10-31T06:30:01,,,,,,,,NaN,NaN,NaN,NaN,NaN
2024-10-31T07:00:00,,,,,,,,23.8,0,23.6,23.1,23.2
2024-10-31T07:00:01,,,,,,,,NaN,NaN,NaN,NaN,NaN
2024-10-31T07:30:00,,,,,,,,23.8,0,23.6,23.1,23.2
2024-10-31T07:30:01,,,,,,,,NaN,NaN,NaN,NaN,NaN
2024-10-31T08:00:00,,,,,,,,23.8,0,23.5,23,23.2
2024-10-31T08:00:01,,,,,,,,NaN,NaN,NaN,NaN,NaN
2024-10-31T08:30:00,,,,,,,,23.7,0,23.5,23,23.2
2024-10-31T08:30:01,,,,,,,,NaN,NaN,NaN,NaN,NaN
2024-10-31T09:00:00,,,,,,,,23.7,0,23.4,22.9,23.2
2024-10-31T09:00:01,,,,,,,,NaN,NaN,NaN,NaN,NaN
