Datastream Name;Device ID;Property Name;Time Of Measure;Value;Unit Of Measurement
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T08:00:00Z;69.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T09:00:00Z;68.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T10:00:00Z;65.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T11:00:00Z;63;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T12:00:00Z;77.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T13:00:00Z;86.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T14:00:00Z;91.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T15:00:00Z;93.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T16:00:00Z;88.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T17:00:00Z;77.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T18:00:00Z;73.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T19:00:00Z;72.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T20:00:00Z;69.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T21:00:00Z;70.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T22:00:00Z;69.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-29T23:00:00Z;69.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T00:00:00Z;66.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T01:00:00Z;63.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T02:00:00Z;61.1;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T03:00:00Z;64.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T04:00:00Z;68.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T05:00:00Z;76.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T06:00:00Z;78.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T07:00:00Z;81.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T08:00:00Z;77.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T09:00:00Z;68.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T10:00:00Z;64.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T11:00:00Z;64.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T12:00:00Z;61.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T13:00:00Z;59.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T14:00:00Z;56;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T15:00:00Z;55.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T16:00:00Z;42.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T17:00:00Z;40.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T18:00:00Z;40.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T19:00:00Z;34.1;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T20:00:00Z;39.1;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T21:00:00Z;41.1;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T22:00:00Z;40.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-01T23:00:00Z;34.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T00:00:00Z;34.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T01:00:00Z;46.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T02:00:00Z;53.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T03:00:00Z;47.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T04:00:00Z;54.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T05:00:00Z;55;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T06:00:00Z;62;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T07:00:00Z;57.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T08:00:00Z;58.8;Percentage(%)
