date,hurs_CMCC-CM2-SR5,hurs_CNRM-ESM2-1,hurs_EC-Earth3-Veg,hurs_IPSL-CM6A-LR,hurs_MIROC6,hurs_MPI-ESM1-2-HR,hurs_NorESM2-MM,hurs_UKESM1-0-LL,pr_CESM2,pr_CMCC-CM2-SR5,pr_CNRM-ESM2-1,pr_EC-Earth3-Veg,pr_IPSL-CM6A-LR,pr_MIROC6,pr_MPI-ESM1-2-HR,pr_NorESM2-MM,pr_UKESM1-0-LL,tasmax_CNRM-ESM2-1,tasmax_EC-Earth3-Veg,tasmax_IPSL-CM6A-LR,tasmax_MIROC6,tasmax_MPI-ESM1-2-HR,tasmax_NorESM2-MM,tasmax_UKESM1-0-LL,tasmin_CNRM-ESM2-1,tasmin_EC-Earth3-Veg,tasmin_IPSL-CM6A-LR,tasmin_MIROC6,tasmin_MPI-ESM1-2-HR,tasmin_NorESM2-MM,tasmin_UKESM1-0-LL
1999-12-01,65.1862,71.588,55.2667,64.1706,64.0427,66.209,60.7938,75.0076,0.390663,0.0151859,0.0478072,-2.77556e-14,0.135755,-2.77556e-14,0.807618,-2.77556e-14,6.35293,19.2255,23.8063,18.9395,19.2688,18.1832,22.3758,17.2955,9.98466,15.1036,10.9768,8.24133,10.4732,10.7188,10.7508
1999-12-02,63.6763,85.5315,63.6511,56.4096,54.4065,65.8599,58.2358,67.628,2.18027,-2.77556e-14,1.27519,0.472609,-2.77556e-14,-2.77556e-14,0.112962,-2.77556e-14,0.764545,17.7243,19.6495,20.7401,19.2868,18.2429,23.0039,19.1088,9.71049,11.8401,12.8463,8.41317,10.2625,10.6609,12.363
1999-12-03,69.4466,68.5522,70.8823,61.5521,45.712,68.1916,44.4383,55.4497,12.9703,6.63539,0.909706,0.726759,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.105054,14.9011,16.7089,21.3749,19.3877,20.9403,24.9612,19.739,4.68372,10.1968,12.3771,8.43478,9.29142,12.7976,9.65842
1999-12-04,73.5485,54.3383,62.3091,58.2646,56.3585,73.709,40.3042,66.8544,11.9018,10.4969,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.156736,13.7979,9.82665,17.7483,22.6082,19.7034,20.6106,25.8321,14.6713,1.4485,6.48173,12.8407,7.99016,10.167,14.6818,9.30917
1999-12-05,84.1612,67.6558,54.2169,65.5572,63.6228,75.1024,42.6573,83.5256,16.4582,3.51569,0.037374,-2.77556e-14,5.83831,-2.77556e-14,-2.77556e-14,-2.77556e-14,10.6142,10.2507,19.8369,18.9234,19.7518,20.5344,27.675,14.7929,1.3785,5.09378,10.434,8.29267,10.3212,16.8857,9.25811
1999-12-06,72.6305,63.313,47.6179,84.9774,58.3032,68.6672,50.4043,63.6155,2.52893,0.356956,-2.77556e-14,-2.77556e-14,14.91,-2.77556e-14,0.00759829,0.0151859,0.413608,14.0082,20.1263,14.7749,20.4302,20.6345,27.6089,16.1062,2.63055,8.43123,8.14894,10.2915,9.50799,17.0003,8.90146
1999-12-07,64.7521,41.223,45.7337,82.5193,63.2197,81.6271,65.2694,72.6612,0.133619,1.08587,-2.77556e-14,-2.77556e-14,4.5149,5.50954,5.99311,0.140517,3.16159,15.0669,23.1347,15.4152,19.8014,19.6995,19.0455,15.08,3.50442,10.992,7.64018,12.5885,10.9128,11.164,8.65822
1999-12-08,74.4532,37.7703,69.505,74.6854,67.5822,74.7536,61.9794,80.5843,-2.77556e-14,8.65747,-2.77556e-14,6.12561,0.0883131,1.39477,11.1693,-2.77556e-14,0.292302,15.3121,17.3083,16.687,14.6131,17.4456,14.028,15.173,1.73285,10.1956,6.53849,4.29264,9.41379,6.52305,9.10652
1999-12-09,70.4272,41.4452,74.1252,62.9243,68.2336,64.9307,49.1678,84.5798,-2.77556e-14,1.02046,-2.77556e-14,10.4058,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0897212,16.0065,16.0639,19.3204,13.9861,17.0837,13.0943,16.1588,1.83325,11.0681,8.65179,3.29887,7.59675,4.27643,9.74976
1999-12-10,72.9723,51.7286,85.3577,74.7533,75.7507,63.3596,40.9397,72.2706,-2.77556e-14,0.125089,1.50454,5.27,-2.77556e-14,0.18939,0.0077528,-2.77556e-14,-2.77556e-14,15.547,15.4953,19.3021,15.3795,16.8249,14.2999,18.2271,4.44297,8.43246,9.79972,4.02277,8.24402,3.42901,9.95716
1999-12-11,79.2362,76.6201,83.1256,71.0566,79.3091,60.0012,36.0897,81.9061,-2.77556e-14,0.0857735,19.0552,0.539997,-2.77556e-14,11.1662,0.0787888,-2.77556e-14,-2.77556e-14,13.788,15.4505,19.8426,13.1313,15.9749,15.0942,19.7275,9.37067,7.44607,9.71231,6.41557,5.84529,5.1474,10.4621
1999-12-12,64.9986,84.9718,80.289,72.6457,81.9509,62.873,40.7704,79.0503,-2.77556e-14,0.00759297,5.02618,0.224185,-2.77556e-14,15.8645,-2.77556e-14,-2.77556e-14,-2.77556e-14,14.2296,15.6319,21.8632,12.2664,17.101,14.539,22.6957,7.59222,9.12447,9.57314,6.20441,5.39006,3.64766,11.4035
1999-12-13,63.2122,66.5214,71.3103,74.8309,80.668,59.641,78.6285,73.002,-2.77556e-14,0.00759297,0.0113501,-2.77556e-14,-2.77556e-14,7.56029,-2.77556e-14,2.29876,-2.77556e-14,14.3817,16.7748,19.2967,11.0954,16.8977,14.9981,24.0153,5.03974,6.18134,8.93184,5.40066,5.96948,5.09063,12.3012
1999-12-14,71.1603,57.6108,68.8059,75.0668,72.889,54.0688,82.0712,65.6915,-2.77556e-14,2.65895,-2.77556e-14,-2.77556e-14,0.0463336,2.37221,-2.77556e-14,4.44052,-2.77556e-14,14.4565,16.8159,19.1981,11.4014,17.1647,16.0355,24.6855,4.15156,7.86688,8.53493,2.43451,6.43971,8.85315,11.7929
1999-12-15,75.3511,43.4028,82.2052,64.9717,67.6374,45.939,58.8414,65.6325,0.0786041,1.7954,-2.77556e-14,2.00693,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,14.397,15.9797,18.6938,9.80357,16.6267,14.3488,23.499,4.0794,8.53823,11.044,0.633315,4.17965,6.18082,10.1874
1999-12-16,65.6755,56.775,89.458,68.9742,72.1093,37.5689,38.4328,70.4788,0.00189416,0.00759297,-2.77556e-14,6.72459,-2.77556e-14,5.24902,-2.77556e-14,-2.77556e-14,-2.77556e-14,14.0969,14.4027,22.6904,14.506,12.7601,10.8549,21.2528,3.2921,8.41144,10.8421,1.53031,2.97323,2.60637,8.72535
1999-12-17,67.7818,66.4128,80.1834,60.1441,85.5045,42.5223,41.5064,65.688,-2.77556e-14,-2.77556e-14,-2.77556e-14,1.00251,-2.77556e-14,15.3743,-2.77556e-14,-2.77556e-14,-2.77556e-14,14.7057,13.9438,23.4388,11.5349,15.4803,11.0922,19.345,3.8618,8.07723,12.7953,6.24246,1.59345,0.657418,7.74184
1999-12-18,70.4675,65.4919,83.9808,42.7985,82.6324,64.4308,62.9499,63.7412,0.160766,-2.77556e-14,-2.77556e-14,2.52054,-2.77556e-14,15.8766,-2.77556e-14,-2.77556e-14,-2.77556e-14,15.2053,14.5867,22.5605,8.77383,17.3027,13.1938,19.5922,3.85647,7.33044,12.8095,3.32444,3.3088,3.42011,9.04171
1999-12-19,64.9525,64.4709,74.9482,42.8155,64.5581,70.3302,63.546,65.7691,0.0488673,-2.77556e-14,-2.77556e-14,0.317528,1.05634,5.00544,-2.77556e-14,-2.77556e-14,-2.77556e-14,15.2371,12.8915,18.951,8.78736,19.4312,15.3026,18.9387,4.56705,7.49016,10.0759,3.54452,5.34068,4.49717,8.74166
1999-12-20,59.1185,71.377,63.6269,67.7439,88.6193,76.4831,42.7461,69.7149,-2.77556e-14,-2.77556e-14,7.43078,-2.77556e-14,0.260071,8.30038,0.33354,1.45971,0.10706,14.8599,14.0233,19.9555,12.0213,19.0238,17.2596,17.7969,7.15677,4.18025,11.0088,4.49526,7.54204,3.63837,7.96016
1999-12-21,53.9857,80.9103,49.5985,79.3111,82.5998,88.4261,47.8604,69.7074,-2.77556e-14,-2.77556e-14,6.1655,-2.77556e-14,0.0998927,0.669484,4.33487,0.690622,0.0789324,10.8006,13.1028,18.7396,12.4879,18.6859,19.811,17.2608,6.4966,1.79246,10.3071,5.09318,14.5225,7.91125,6.96387
1999-12-22,43.0781,66.3886,63.9314,74.4184,71.4475,66.601,63.0948,51.9571,-2.77556e-14,-2.77556e-14,0.00759297,0.67357,0.143701,0.00759297,0.168806,-2.77556e-14,-2.77556e-14,13.2642,11.3337,17.4319,14.119,18.7707,18.6909,17.7599,4.08118,3.53417,9.70985,3.80323,11.657,7.45359,7.78547
1999-12-23,37.7357,59.9528,66.2589,77.9179,76.8051,43.3418,65.2148,42.8371,-2.77556e-14,0.0686917,-2.77556e-14,0.037258,5.03736,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0268356,14.4749,10.9127,15.6545,14.0513,19.2066,17.2282,16.9069,3.71418,4.94951,9.10529,3.01455,10.9088,6.11878,9.66999
1999-12-24,47.6776,57.4917,68.0818,88.6287,77.926,59.8427,67.9796,67.8709,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,15.5178,-2.77556e-14,3.4277,0.375544,0.67543,14.3398,13.568,14.5263,14.0048,19.701,16.6754,15.9506,3.54694,5.08655,8.12922,3.61802,10.0535,6.19471,8.96461
1999-12-25,59.2597,60.1213,74.166,79.1628,75.8909,82.4321,61.4045,76.0607,-2.77556e-14,0.0121914,-2.77556e-14,0.00759297,4.12999,-2.77556e-14,19.9144,0.0151859,3.80307,14.0934,16.1481,14.283,14.0046,14.1829,16.7195,16.0546,2.5945,7.33895,6.47868,2.44536,8.9205,5.76339,6.86193
1999-12-26,69.3838,60.1829,57.5823,75.7433,67.493,81.7426,54.4937,74.5025,-2.77556e-14,1.52727,-2.77556e-14,-2.77556e-14,1.41153,-2.77556e-14,5.16287,0.00759297,0.430653,13.7179,18.1048,12.8547,14.2855,12.9404,16.8731,15.6278,2.35384,4.59142,3.7047,2.97747,7.3505,4.87441,5.30581
1999-12-27,81.2701,55.8608,63.0195,68.0439,60.0917,73.2732,55.7986,51.5531,-2.77556e-14,9.23455,-2.77556e-14,0.00690389,0.0151859,-2.77556e-14,6.78058,-2.77556e-14,3.09205,14.0416,16.8775,12.971,14.9542,13.9551,16.9199,17.6974,1.45722,9.36683,1.84655,3.43552,6.64744,4.71094,6.85226
1999-12-28,76.9689,66.9759,72.2761,57.015,60.968,82.5878,55.6576,61.6933,-2.77556e-14,2.06216,3.04722,-2.77556e-14,-2.77556e-14,0.0930431,19.4438,-2.77556e-14,0.424965,14.5459,18.1981,14.1394,17.0104,12.5015,16.9819,16.9348,1.57585,6.56098,3.45829,4.14461,6.84047,6.20175,6.07624
1999-12-29,86.3145,85.4375,65.8454,42.3106,85.1213,87.7153,56.5318,82.0124,-2.77556e-14,6.13145,5.81069,1.22193,-2.77556e-14,3.25861,17.7996,-2.77556e-14,4.3825,10.0134,17.1422,15.69,14.3559,10.0255,16.7647,15.7298,5.14873,4.56845,3.29399,7.67509,5.81339,4.44845,6.32515
1999-12-30,70.5622,80.7033,82.4971,45.8578,75.3761,87.0101,54.3669,84.1405,-2.77556e-14,0.00759297,0.539087,4.1264,-2.77556e-14,0.0496023,16.0289,-2.77556e-14,7.33737,12.6375,15.039,19.2618,15.4286,10.4379,17.2784,15.4243,5.36729,9.95558,7.22697,8.23982,5.53998,4.68399,7.65823
1999-12-31,79.1736,75.4281,85.5585,57.952,79.3953,87.4588,45.5635,76.2571,-2.77556e-14,0.0291974,0.10458,0.708565,-2.77556e-14,-2.77556e-14,7.79149,-2.77556e-14,0.944939,13.2829,17.0191,20.4325,16.7047,10.8006,19.4558,15.0268,4.5027,9.08963,7.29229,7.48346,5.41894,3.99678,8.40999
2000-01-01,85.8584,81.0823,79.2396,55.1573,73.0342,84.4826,52.9198,67.737,-2.77556e-14,0.915975,0.744836,0.190737,-2.77556e-14,0.00759297,1.74403,-2.77556e-14,0.0910207,13.6094,17.4199,19.3984,17.4627,12.0894,19.2639,15.4262,5.59265,9.84637,7.74537,8.56767,5.40581,5.5888,6.49105
2000-01-02,87.0952,77.3292,69.2582,49.9717,80.0804,74.018,62.2087,49.8101,0.00759297,2.34686,0.237391,-2.77556e-14,-2.77556e-14,0.00759297,0.301936,-2.77556e-14,-2.77556e-14,14.1767,18.8315,18.8941,17.1169,13.0465,20.1887,16.6006,5.24368,6.69439,6.60635,8.16105,3.75022,5.02858,6.16533
2000-01-03,83.3003,70.178,64.2463,50.5871,66.8457,77.448,70.4195,59.0784,0.00516422,0.980561,-2.77556e-14,0.0227789,-2.77556e-14,-2.77556e-14,0.895901,-2.77556e-14,-2.77556e-14,14.7425,17.4499,17.7901,18.1052,12.7439,18.817,16.9492,4.12509,7.00257,5.41867,7.51819,4.4366,7.20594,4.81046
2000-01-04,74.0668,72.7431,74.9881,54.2364,55.2883,69.7643,65.0987,75.0932,0.579382,-2.77556e-14,0.369833,4.03507,-2.77556e-14,-2.77556e-14,0.230148,-2.77556e-14,0.167129,14.2369,15.098,17.061,19.4088,13.8821,17.4562,16.8356,2.91782,8.61889,4.342,8.32683,4.68788,7.71079,6.37759
2000-01-05,67.7944,88.336,64.4515,58.1518,52.4243,84.2518,78.7837,74.8018,0.113183,6.62975e-05,20.7415,0.0227789,-2.77556e-14,-2.77556e-14,12.4945,2.34865,-2.77556e-14,13.877,15.3148,17.4568,18.9605,11.3033,17.3786,16.913,6.33807,8.226,4.2642,10.3652,7.07604,8.83808,5.88434
2000-01-06,61.8228,77.3719,69.3231,57.8642,53.0789,87.1606,87.4367,68.9496,-2.77556e-14,-2.77556e-14,9.30897,0.0304115,-2.77556e-14,-2.77556e-14,10.2354,0.249239,-2.77556e-14,11.2022,15.0557,17.6118,19.2395,11.6104,17.7505,17.7174,5.09733,7.39312,4.6971,11.8899,7.74183,10.3759,7.58018
2000-01-07,59.289,65.6177,58.635,55.638,60.8186,86.9885,88.02,77.8839,-2.77556e-14,-2.77556e-14,0.215882,1.03647,-2.77556e-14,0.0379689,5.32869,0.275538,0.122083,11.0377,17.6477,18.0682,20.5945,12.2387,18.1404,16.3316,2.93718,7.31793,5.91851,9.98026,8.16052,10.1981,9.26346
2000-01-08,76.8103,64.9604,62.1452,53.7501,84.9607,86.2734,69.9206,87.2274,-2.77556e-14,0.958992,-2.77556e-14,0.0441098,-2.77556e-14,0.0844541,2.54753,0.0121652,0.473881,12.6405,16.8224,18.2367,15.555,12.8829,20.2715,17.2332,2.11594,2.95433,4.91215,8.71597,7.75209,9.12773,12.6948
2000-01-09,72.9558,68.5028,63.4522,58.8428,72.4989,73.1199,65.9993,87.7403,-2.77556e-14,0.00759297,-2.77556e-14,7.16549,-2.77556e-14,5.57994,0.363108,-2.77556e-14,0.0928308,13.0589,13.9025,18.9319,13.9794,14.3346,20.2033,17.7401,2.84033,10.4632,6.17842,8.73791,6.1758,7.77533,10.8787
2000-01-10,56.7115,65.6278,74.5953,55.7855,74.0393,74.3693,72.2392,79.0277,-2.77556e-14,0.00927235,-2.77556e-14,2.25214,-2.77556e-14,-2.77556e-14,1.20944,0.10646,-2.77556e-14,13.3084,14.9087,18.9161,16.1371,14.5937,16.6186,20.031,4.66681,10.7011,8.89111,7.37629,6.32413,7.71522,9.96233
2000-01-11,71.3812,62.5955,71.019,61.9397,88.0017,79.596,79.9537,75.7571,0.00759297,1.07456,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,2.86587,0.575317,-2.77556e-14,14.0355,17.3206,19.9535,16.5862,14.4575,15.5699,21.7838,4.56043,11.7382,9.67306,5.95408,7.91186,6.74197,9.32922
2000-01-12,84.9487,72.1565,85.2589,66.3214,73.4108,87.4129,73.8308,68.4002,0.0977623,13.7003,0.233384,0.0227789,-2.77556e-14,-2.77556e-14,15.8361,0.0227789,-2.77556e-14,13.8546,16.8871,20.9029,17.8763,13.8894,17.6127,22.0935,3.42226,7.53245,10.3741,6.71458,10.1707,7.54865,9.57293
2000-01-13,75.4305,82.5381,66.8523,68.2248,63.5166,75.037,75.6839,61.9104,-2.77556e-14,10.1067,2.29878,0.0363646,-2.77556e-14,-2.77556e-14,3.70072,0.0227789,-2.77556e-14,15.2086,19.6473,21.5708,17.9139,13.9103,17.2431,22.7658,6.44368,6.74752,11.4815,7.59096,4.83445,8.6304,9.22915
2000-01-14,65.5968,79.7173,45.7123,72.8975,85.727,75.1605,69.0067,70.2557,-2.77556e-14,0.0530828,1.96905,-2.77556e-14,0.118708,0.0953014,-2.77556e-14,-2.77556e-14,-2.77556e-14,16.131,21.5283,17.7479,16.8061,14.0579,18.0186,23.4645,7.89168,6.26325,10.4076,8.34323,4.65734,7.38595,10.42
2000-01-15,60.2202,74.9873,66.3996,65.8502,81.5077,73.2568,67.2369,70.644,-2.77556e-14,-2.77556e-14,2.84095,0.438182,0.24283,0.079011,0.568301,-2.77556e-14,4.72321,14.9281,17.827,16.4913,16.1315,15.7829,18.0098,20.2855,5.14842,9.02096,6.63841,8.39077,6.03349,6.63952,8.62351
2000-01-16,57.2569,72.8402,67.503,48.6815,77.2668,86.31,71.4263,84.4092,-2.77556e-14,-2.77556e-14,0.0190949,0.340692,-2.77556e-14,0.0514135,4.29315,0.0369166,7.68211,14.5726,17.8896,16.6773,16.3285,14.2793,16.7911,16.6255,4.53929,8.89028,5.67532,7.58114,9.59549,7.93155,11.3515
2000-01-17,78.4062,81.4369,78.4176,42.8726,74.1583,71.8891,62.3963,74.1988,-2.77556e-14,1.28477,9.7241,12.5561,-2.77556e-14,0.0363993,0.248094,-2.77556e-14,0.460848,13.5227,13.8562,18.3241,16.0704,14.3156,18.1393,15.0468,6.03514,9.76512,8.91494,7.02827,7.52898,8.42881,9.57261
2000-01-18,87.3827,70.648,84.6511,57.6646,66.621,77.2292,56.7832,63.3322,0.150734,3.57889,0.165158,6.84213,0.290526,-2.77556e-14,13.8754,-2.77556e-14,0.14261,12.3481,13.7031,21.521,17.3267,11.63,18.26,15.6118,4.41288,9.23371,10.6435,5.44261,7.12753,6.39531,4.921
2000-01-19,87.1774,68.6925,84.1534,77.6181,55.6883,71.3637,54.3787,47.1851,0.0477849,4.2436,-2.77556e-14,0.502019,1.40139,0.0151859,0.972971,-2.77556e-14,-2.77556e-14,15.9674,14.524,15.2159,19.2627,13.464,19.8495,16.5324,5.24305,9.32837,10.181,8.03512,6.75813,6.43708,4.04233
2000-01-20,80.1795,66.6563,81.0456,74.1389,77.8854,66.1893,62.1945,51.2519,-2.77556e-14,2.0367,2.15525,0.39916,8.22143,0.181482,0.558741,0.0963773,-2.77556e-14,16.745,16.2302,14.7118,16.3336,14.2457,19.9091,16.8901,6.18676,9.74544,8.94281,9.40315,7.88029,7.45947,3.14708
2000-01-21,84.1261,82.3534,76.0045,80.7494,68.3473,77.6503,76.6193,52.5734,0.00759297,1.37768,14.5157,1.67334,6.09523,0.0410444,9.77293,2.45664,-2.77556e-14,11.1404,15.8984,12.4961,17.2411,13.1059,16.457,16.8421,-2.61055,12.1072,2.6658,9.02784,8.26865,8.23242,4.55185
2000-01-22,76.4645,75.9824,87.3881,54.9552,54.5196,81.8796,75.0662,50.2203,-2.77556e-14,0.0413242,2.55934,2.1486,-2.77556e-14,-2.77556e-14,0.844562,0.51934,-2.77556e-14,7.75901,13.7878,10.7786,17.9231,13.5645,17.0939,17.0605,-2.9486,10.6742,1.46758,6.76126,7.475,7.62834,2.239
2000-01-23,70.6353,81.977,76.5634,48.4294,54.061,72.2029,80.6138,44.9839,-2.77556e-14,-2.77556e-14,2.35476,0.231577,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.213827,-2.77556e-14,9.73914,13.4855,13.5685,18.1765,15.0277,17.9099,17.6212,-0.107139,9.43623,1.58118,7.69413,6.14417,8.76641,2.5902
2000-01-24,72.8451,85.8341,66.2757,48.3226,63.7253,66.1436,70.7368,41.877,-2.77556e-14,-2.77556e-14,1.77906,-2.77556e-14,-2.77556e-14,0.165037,-2.77556e-14,-2.77556e-14,-2.77556e-14,13.0681,14.8792,15.1606,19.9562,16.8867,19.2143,17.9102,6.22698,7.11517,2.76505,7.8536,4.77783,8.36256,2.48331
2000-01-25,71.6058,68.4233,62.987,51.5888,88.4316,69.5059,60.2771,46.0103,0.564854,-2.77556e-14,0.0347567,-2.77556e-14,-2.77556e-14,9.9986,0.534708,-2.77556e-14,-2.77556e-14,14.4769,16.8145,16.4311,14.0042,17.9331,20.6815,17.4327,5.53926,6.39866,3.69616,9.54219,6.62271,8.3419,1.88792
2000-01-26,71.7527,59.6373,59.5722,58.5475,86.8475,86.2201,60.6585,63.279,3.43311,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,3.89167,7.67708,-2.77556e-14,2.35053,15.5353,18.3648,16.563,14.3928,12.568,20.4321,15.5607,5.66204,3.8753,2.95396,8.94435,7.00574,7.50644,1.2892
2000-01-27,64.4692,63.3065,65.2743,69.5769,75.8411,75.3347,66.9897,71.2478,0.421997,-2.77556e-14,-2.77556e-14,0.257846,-2.77556e-14,2.40699,0.44298,0.173014,1.02255,17.5475,18.0924,16.5775,14.1329,14.6364,16.5754,15.1554,8.79061,4.60255,4.94783,8.54208,6.40621,7.67152,2.69931
2000-01-28,60.6548,71.8465,77.3945,71.2342,65.9541,74.9844,70.6708,69.4133,0.0227789,-2.77556e-14,0.0834993,0.28962,0.099904,9.76661,0.00997018,1.09821,0.00759297,15.9265,15.8003,16.9501,18.5717,15.5572,16.9935,16.3274,7.43271,7.74261,7.7729,11.8092,5.10366,10.1488,3.78683
2000-01-29,50.7044,77.7798,67.4011,65.8757,70.1881,67.4462,55.3391,75.5428,-2.77556e-14,-2.77556e-14,0.14645,-2.77556e-14,-2.77556e-14,1.4741,-2.77556e-14,0.114025,2.17184,15.2965,17.6858,17.4044,19.7599,15.2032,20.6232,17.3239,6.06416,7.1067,7.69829,11.2911,6.45071,9.52748,7.47244
2000-01-30,47.5302,77.1831,55.7689,73.1056,70.8867,61.868,55.8606,74.1465,-2.77556e-14,-2.77556e-14,0.188668,-2.77556e-14,4.43307,6.11622,0.0227789,-2.77556e-14,11.0795,14.8222,19.9957,14.7802,15.9772,15.4393,18.4171,14.0905,4.86955,3.66005,6.55636,8.66226,3.69339,7.555,6.11228
2000-01-31,46.6762,71.6176,47.028,87.9079,78.1113,56.5468,65.3417,78.4196,0.00295461,-2.77556e-14,-2.77556e-14,-2.77556e-14,16.7349,12.1536,0.0531805,0.37554,13.9198,17.841,21.5386,11.7919,15.6158,14.4123,16.6254,10.2744,4.75159,2.2347,6.41671,6.71214,7.70046,8.98308,5.09606
2000-02-01,53.1316,67.7153,45.0341,85.2801,65.7511,53.7361,79.85,56.3106,0.899528,-2.77556e-14,-2.77556e-14,-2.77556e-14,10.921,0.372813,0.884224,11.6509,1.53441,18.2096,22.1282,12.588,14.0393,16.4674,15.0224,11.8121,7.20782,2.81426,6.5857,5.91713,7.51826,9.16159,5.74969
2000-02-02,54.5256,63.1036,47.6448,83.6595,73.9342,84.2278,88.4284,52.588,0.500318,-2.77556e-14,-2.77556e-14,-2.77556e-14,7.32202,-2.77556e-14,6.19672,7.47553,0.185591,16.2457,21.0398,14.1953,14.7859,13.001,16.7911,12.8343,5.39338,10.5143,7.52568,4.40732,7.08634,8.40434,9.00222
2000-02-03,49.4575,60.1235,57.1703,83.605,65.4663,78.3295,86.7565,57.0299,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,8.79607,-2.77556e-14,2.29353,11.6088,0.149205,14.7905,21.3339,16.2185,15.924,15.4408,15.9609,13.9906,3.97125,5.63538,9.82666,4.56921,6.42307,8.6849,6.85314
2000-02-04,49.7453,61.0099,51.2443,74.314,50.8059,65.6985,84.1839,45.8416,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.291895,1.56471,2.87824,6.87417e-05,10.1668,0.0104056,13.5846,23.2082,16.6848,18.8747,16.466,15.3986,15.8018,3.45751,8.89084,8.7991,6.56771,5.82114,8.36208,7.78831
2000-02-05,54.1597,66.4781,76.3807,75.7378,55.6919,56.7976,81.8999,41.0077,-2.77556e-14,-2.77556e-14,0.216509,0.390927,9.50167,1.83143,-2.77556e-14,6.30798,-2.77556e-14,12.6564,15.6934,16.8318,19.5536,18.5922,15.5733,16.164,3.65727,8.56386,8.03757,10.5448,6.86594,7.52064,4.84441
2000-02-06,66.0707,74.6582,54.4862,88.0974,74.2799,58.6316,69.9738,49.7913,-2.77556e-14,-2.77556e-14,0.826641,-2.77556e-14,23.5271,0.0685872,0.993098,0.194547,-2.77556e-14,11.9797,21.4663,13.6018,16.9081,18.5145,17.0863,16.1566,3.09193,5.33195,8.56913,9.37519,8.42036,8.4485,4.47072
2000-02-07,67.2686,75.9487,50.3792,81.2766,77.1528,84.5923,69.1849,55.4888,-2.77556e-14,0.00759297,0.891224,-2.77556e-14,2.43811,11.6899,20.5594,0.0899315,0.0314573,12.0978,24.0609,15.8779,16.9353,12.6967,16.9411,16.1492,5.09375,10.8561,8.74891,8.35763,6.57629,8.61656,4.12894
2000-02-08,51.8307,82.2365,74.601,70.0969,75.0544,88.4101,57.1561,58.5294,10.1051,-2.77556e-14,7.69337,0.00759297,0.569002,6.24785,21.5523,-2.77556e-14,0.712553,11.9407,20.5256,16.2248,13.7219,10.6692,20.4981,16.2777,4.8787,12.5761,8.5065,7.44665,6.56142,8.76018,5.45651
2000-02-09,61.2353,85.016,74.5303,70.5418,71.4043,82.6981,50.9309,47.756,3.28514,3.47008,8.7968,9.13408,0.347078,1.60213,2.08102,-2.77556e-14,-2.77556e-14,11.9718,16.4516,17.2225,14.8371,13.9942,21.2864,17.998,5.57629,10.0338,7.83696,8.05477,4.57711,11.264,5.71107
2000-02-10,83.4863,70.0906,71.015,63.8552,83.3169,80.5261,67.7989,44.412,3.90842,4.90958,0.50714,1.66473,-2.77556e-14,5.31536,0.267822,0.0459555,-2.77556e-14,13.1907,12.3875,18.7018,15.4294,15.1907,18.0886,16.7411,4.0794,9.22889,9.17083,6.54303,3.35555,9.42438,5.80587
2000-02-11,77.0177,66.6851,83.3046,67.6275,82.4029,77.8762,75.7653,59.7698,2.95916,0.605481,-2.77556e-14,6.34291,0.826184,0.592429,-2.77556e-14,0.241189,1.54155,14.3365,14.7872,18.0512,14.2922,16.7861,18.2455,17.0578,3.3857,9.82783,9.95228,7.06091,5.63766,9.4496,5.64661
2000-02-12,68.5325,60.7176,84.2056,82.3521,78.3221,77.5909,67.7754,65.4136,11.6484,-2.77556e-14,-2.77556e-14,4.40476,11.1176,0.267693,0.129111,-2.77556e-14,0.589254,16.5214,17.0547,15.5012,16.9423,14.8205,20.6771,16.3126,3.52354,11.1018,9.2895,7.33862,5.99458,10.0367,4.87464
2000-02-13,58.6561,65.7401,78.9098,86.5018,65.9547,73.919,56.3909,66.65,8.84551,-2.77556e-14,0.0227224,0.807309,25.7434,0.00770925,0.171016,-2.77556e-14,1.51237,18.0955,17.8872,13.956,19.3815,17.3322,23.1574,16.4328,4.81928,12.126,8.61348,7.45219,5.57696,11.7517,6.27915
2000-02-14,56.2467,78.0267,72.722,77.8287,60.5486,85.9484,54.1578,70.9729,6.75047,0.0162005,0.260346,0.0249548,1.31178,0.649735,0.181651,-2.77556e-14,0.25449,17.3262,20.0642,15.4741,17.7716,17.7966,23.4922,16.7738,6.80647,7.45626,8.33459,10.2493,5.70479,11.5422,5.05731
