"TIME";"Date";"Hour";"Irr_vol_m3";"Irr_deficit_m3";"Soil_moisture"
2024-10-31 05:00:00;"2024-10-31";5;15.4126832321306;10.7888782624914;25.2884201146302
2024-10-31 06:00:00;"2024-10-31";6;15.6829842931004;10.9780890051703;25.2415186615696
2024-10-31 07:00:00;"2024-10-31";7;15.8780176035626;11.1146123224938;25.2060909642524
2024-10-31 08:00:00;"2024-10-31";8;16.1180669639394;11.2826468747576;25.1638537443927
2024-10-31 09:00:00;"2024-10-31";9;16.3428661533032;11.4400063073122;25.1220663253494
2024-10-31 10:00:00;"2024-10-31";10;16.5677750718844;11.5974425503191;25.0829675316537
2024-10-31 11:00:00;"2024-10-31";11;16.7926014173708;11.7548209921596;25.0438834487638
2024-10-31 12:00:00;"2024-10-31";12;17.0021660161947;11.9015162113363;25.0048134714901
2024-10-31 13:00:00;"2024-10-31";13;17.2118597879933;12.0483018515953;24.9684302749525
2024-10-31 14:00:00;"2024-10-31";14;17.4214814575293;12.1950370202705;24.9320600106227
2024-10-31 15:00:00;"2024-10-31";15;17.5859565474568;12.3101695832197;24.9012585926517
2024-10-31 16:00:00;"2024-10-31";16;17.7206563501523;12.4044594451066;24.8781309355639
2024-10-31 17:00:00;"2024-10-31";17;17.8102223826862;12.4671556678804;24.860010689839
2024-10-31 18:00:00;"2024-10-31";18;17.915026400202;12.5405184801414;24.8429526245229
2024-10-31 19:00:00;"2024-10-31";19;17.9748788828511;12.5824152179958;24.83286278436
2024-10-31 20:00:00;"2024-10-31";20;17.9898461782029;12.592892324742;24.8304028788311
2024-10-31 21:00:00;"2024-10-31";21;17.9896443781579;12.5927510647105;24.8279205149464
2024-10-31 22:00:00;"2024-10-31";22;17.9896598008092;12.5927618605665;24.8281102228501
2024-10-31 23:00:00;"2024-10-31";23;17.9896751175886;12.592772582312;24.8282986297378
2024-10-31 00:00:00;"2024-10-31";0;17.989690319937;12.5927832239559;24.8284856303024
2024-11-01 01:00:00;"2024-11-01";1;18.1649681029751;12.7154776720826;24.8286711195197
2024-11-01 02:00:00;"2024-11-01";2;18.1650237086117;12.7155165960282;24.8293485271061
2024-11-01 03:00:00;"2024-11-01";3;18.2548249345035;12.7783774541524;24.8147959885429
2024-11-01 04:00:00;"2024-11-01";4;18.4190708972302;12.8933496280611;24.7838360807868
2024-11-01 05:00:00;"2024-11-01";5;18.673073905659;13.0711517339613;24.739129357326
2024-11-01 06:00:00;"2024-11-01";6;19.0164969807734;13.3115478865414;24.678042617752
2024-11-01 07:00:00;"2024-11-01";7;19.2703057502275;13.4892140251593;24.6341014963468
2024-11-01 08:00:00;"2024-11-01";8;19.5836400477028;13.7085480333919;24.5793362649295
2024-11-01 09:00:00;"2024-11-01";9;19.8818008026083;13.9172605618258;24.5261236307205
2024-11-01 10:00:00;"2024-11-01";10;20.1648849726542;14.1154194808579;24.4753194250501
2024-11-01 11:00:00;"2024-11-01";11;20.4329136298351;14.3030395408846;24.4269254155162
2024-11-01 12:00:00;"2024-11-01";12;20.7010428730304;14.4907300111213;24.3809427203346
2024-11-01 13:00:00;"2024-11-01";13;20.953893937397;14.6677257561779;24.3347249156472
2024-11-01 14:00:00;"2024-11-01";14;21.2068641225119;14.8448048857583;24.2909192537622
2024-11-01 15:00:00;"2024-11-01";15;21.3999651966523;14.9799756376566;24.2546744233317
2024-11-01 16:00:00;"2024-11-01";16;21.5486106837751;15.0840274786426;24.2283400240845
2024-11-01 17:00:00;"2024-11-01";17;21.652577422822;15.1568041959754;24.2092916318314
2024-11-01 18:00:00;"2024-11-01";18;21.7716583826966;15.2401608678876;24.1903576035718
2024-11-01 19:00:00;"2024-11-01";19;21.8309971082949;15.2816979758064;24.1789825195168
2024-11-01 20:00:00;"2024-11-01";20;21.8308503037844;15.2815952126491;24.177533415911
2024-11-01 21:00:00;"2024-11-01";21;21.8308657893405;15.2816060525383;24.1776862698049
2024-11-01 22:00:00;"2024-11-01";22;21.8308796167788;15.2816157317451;24.1778227575751
2024-11-01 23:00:00;"2024-11-01";23;21.8308918181141;15.2816242726798;24.1779431949886
2024-11-01 00:00:00;"2024-11-01";0;21.8309024255189;15.2816316978632;24.1780478994043
2024-11-02 01:00:00;"2024-11-02";1;22.0510184060286;15.43571288422;24.17813718968
2024-11-02 02:00:00;"2024-11-02";2;22.0509177789336;15.4356424452535;24.1771538389981
2024-11-02 03:00:00;"2024-11-02";3;22.1401359997316;15.4980951998121;24.1624384685278
2024-11-02 04:00:00;"2024-11-02";4;22.3183764950802;15.6228635465561;24.131501612116
2024-11-02 05:00:00;"2024-11-02";5;22.5855537857902;15.8098876500531;24.0843482494476
2024-11-02 06:00:00;"2024-11-02";6;22.9415378848992;16.0590765194295;24.0209836779707
2024-11-02 07:00:00;"2024-11-02";7;23.1934620778767;16.2354234545137;23.9752550914391
2024-11-02 08:00:00;"2024-11-02";8;23.5047242917982;16.4533070042588;23.9208088823575
2024-11-02 09:00:00;"2024-11-02";9;23.8008385756614;16.660587002963;23.8674892051372
